-1.000547303369688112e+00,-3.166448976119519143e-01
-1.000430004045383070e+00,-3.209380357640429504e-01
-1.000306867377152686e+00,-3.252391902377662625e-01
-1.000177812355656393e+00,-3.295484302854047587e-01
-1.000042757145640282e+00,-3.338658245815898096e-01
-9.999015061644244140e-01,-3.381914030230818158e-01
-9.997539763884694120e-01,-3.425252317804015623e-01
-9.995999713681164023e-01,-3.468673373512166647e-01
-9.994394069373547795e-01,-3.512177833882353384e-01
-1.000504809306199228e+00,-3.560152398892462156e-01
-1.000341025627991876e+00,-3.603916784347907520e-01
-1.000170260492990293e+00,-3.647766904444195712e-01
-9.999922029070447138e-01,-3.691702529664617760e-01
-9.998068774269196490e-01,-3.735724640861753931e-01
-9.996141957103686915e-01,-3.779833808582466204e-01
-9.994138459979537981e-01,-3.824029745048035944e-01
-1.000519870684417389e+00,-3.873400493519446042e-01
-1.000313452497712419e+00,-3.917868368066247942e-01
-1.000099041766668639e+00,-3.962425414361265275e-01
-9.998764363912990838e-01,-4.007071698482677080e-01
-9.996454342713808616e-01,-4.051807262595452652e-01
-9.994059436297592081e-01,-4.096632577102674588e-01
-1.000538272798112471e+00,-4.147269920589065073e-01
-1.000290262441109634e+00,-4.192376397637401220e-01
-1.000033207028955484e+00,-4.237573840649362933e-01
-9.997670127485074332e-01,-4.282862664634232153e-01
-9.994914757598375443e-01,-4.328242804177521164e-01
-1.000640809067904424e+00,-4.379992881528236293e-01
-1.000354617119509903e+00,-4.425660870936647395e-01
-1.000058410791875740e+00,-4.471420611461714434e-01
-9.997524209057611078e-01,-4.517273902350650294e-01
-9.994362247404511290e-01,-4.563219616522746214e-01
-1.000594637947950227e+00,-4.616108507831665486e-01
-1.000265517350835909e+00,-4.662347148047508716e-01
-9.999257307891666890e-01,-4.708679338152186866e-01
-9.995750728588196354e-01,-4.755104842345008187e-01
-1.000738337421008373e+00,-4.808951636627699089e-01
-1.000372940152485901e+00,-4.855673846716591635e-01
-9.999961002860537906e-01,-4.902489756058771575e-01
-9.996078262208485388e-01,-4.949400100672433633e-01
-1.000770464113632574e+00,-5.004217892420605995e-01
-1.000365517554274053e+00,-5.051427433469040107e-01
-9.999485620371659778e-01,-5.098731573394295058e-01
-9.995193914402120683e-01,-5.146129929341104470e-01
-1.000675793464259167e+00,-5.201929129324418533e-01
-1.000228010440967097e+00,-5.249628369012399043e-01
-9.997675422962448710e-01,-5.297422282808355032e-01
-9.992941829120819408e-01,-5.345310414290016521e-01
-1.000438829584239686e+00,-5.402099799189011842e-01
-9.999449134918093618e-01,-5.450289702901534028e-01
-9.994377388331491252e-01,-5.498574630881556402e-01
-1.000573453481226283e+00,-5.556151747598738755e-01
-1.000044250833781234e+00,-5.604739118397852327e-01
-9.995011074142348129e-01,-5.653420432166801346e-01
-1.000624518620458092e+00,-5.711788912941028196e-01
-1.000057979112183970e+00,-5.760773454114667125e-01
-9.994768185163994678e-01,-5.809850639939075911e-01
-1.000584451496330241e+00,-5.869012522458270098e-01
-9.999784233419073409e-01,-5.918392665550017417e-01
-9.993573013938830130e-01,-5.967865153002878120e-01
-1.000445787681341736e+00,-6.027822060788092795e-01
-9.997982256874923257e-01,-6.077596161529965624e-01
-9.991350972746692038e-01,-6.127462139057746615e-01
-1.000200971247321657e+00,-6.188214082423072471e-01
-9.995100369919225347e-01,-6.238381098261180924e-01
-1.000562802875909041e+00,-6.299719001963216547e-01
-9.998428673107385700e-01,-6.350185355026384260e-01
-1.000880787819649065e+00,-6.412109158612611104e-01
-1.000130860108352060e+00,-6.462874171732090334e-01
-9.993640535280173820e-01,-6.513728548651198658e-01
-1.000370992987746011e+00,-6.576444286824743024e-01
-9.995727376157712563e-01,-6.627595008042195257e-01
-1.000560750715509650e+00,-6.690895100529200556e-01
-9.997299617972823516e-01,-6.742340292708640659e-01
-1.000697028947880707e+00,-6.806221497269872023e-01
-9.998327248449030424e-01,-6.857959710103922468e-01
-1.000777327403636230e+00,-6.922421752725765876e-01
-9.998784307594489329e-01,-6.974450650082724135e-01
-1.000798662382824888e+00,-7.039490223794595547e-01
-9.998642956703006623e-01,-7.091808603469922367e-01
-1.000758647687066460e+00,-7.157424787059541993e-01
-9.997875475043757065e-01,-7.210028482156713991e-01
-1.000654225867569025e+00,-7.276217956280772725e-01
-9.996456192193464707e-01,-7.329106031532468535e-01
-1.000482934517156419e+00,-7.395865831226786646e-01
-9.994356662784685819e-01,-7.449034346711170818e-01
-1.000241937592846853e+00,-7.516361165830570679e-01
-9.991550510147561015e-01,-7.569807361703951853e-01
-9.999287953783843053e-01,-7.637699009462084465e-01
-1.000688827730912500e+00,-7.705954826412836356e-01
-9.995407949051852148e-01,-7.759871741790930200e-01
-1.000265570806089688e+00,-7.828685862565561981e-01
-9.990755208889301464e-01,-7.882873394557442515e-01
-9.997634830514028348e-01,-7.952242102741394758e-01
-1.000435082650006358e+00,-8.021968833426109668e-01
-9.991797044527749305e-01,-8.076613063631260525e-01
-9.998118948401293338e-01,-8.146887258819356381e-01
-1.000426242684587796e+00,-8.217516204353498832e-01
-9.991031079577442631e-01,-8.272608573945111621e-01
-9.996755678751597651e-01,-8.343777841853113886e-01
-1.000228627136149795e+00,-8.415297388830067504e-01
-1.000761767207139608e+00,-8.487166072151637319e-01
-9.993441407260803544e-01,-8.542881291336085203e-01
-9.998319161241429054e-01,-8.615278619743920174e-01
-1.000298146665052235e+00,-8.688019213450076661e-01
-1.000742411967602497e+00,-8.761102490653274177e-01
-9.992257226685702376e-01,-8.817421403448892914e-01
-9.996214696223648666e-01,-8.891022584643366589e-01
-9.999936494782480922e-01,-8.964959976228836780e-01
-1.000341760396051161e+00,-9.039232000712977833e-01
-1.000665390518907349e+00,-9.113837832561940688e-01
-1.000963865163684741e+00,-9.188774191033374228e-01
-9.992888483736869221e-01,-9.246016751711070292e-01
-9.995338199621257580e-01,-9.321450378155249350e-01
-9.997524247578239986e-01,-9.397210384119406568e-01
-9.999439123556725928e-01,-9.473292446180127113e-01
-1.000107883176626133e+00,-9.549695443556067698e-01
-1.000243766708597493e+00,-9.626416566494815363e-01
-1.000351167057067059e+00,-9.703454602688780239e-01
-1.000429518768527037e+00,-9.780806637721655150e-01
-1.000478429787522883e+00,-9.858471368541508184e-01
-1.000497255300742072e+00,-9.936444936928199301e-01
-1.000487209027706159e+00,-1.001474196363459690e+00
-1.000490853123596535e+00,-1.009379468756127718e+00
-1.000525827858451455e+00,-1.017379556681672348e+00
-1.000593322448792177e+00,-1.025477436827080702e+00
-1.000694235088892325e+00,-1.033675856097249879e+00
-1.000829508031240378e+00,-1.041977670235987086e+00
-1.001000536844783184e+00,-1.050386276574144961e+00
-9.990256022572334693e-01,-1.056596234217768826e+00
-9.992350615598040164e-01,-1.065170971774305864e+00
-9.994828862854986395e-01,-1.073860719922705265e+00
-9.997701377178062065e-01,-1.082668805075679863e+00
-1.000097830181249980e+00,-1.091598580600668944e+00
