ranges
1.520553112030029297e+00
1.516318440437316895e+00
1.514226317405700684e+00
1.512151122093200684e+00
1.510092735290527344e+00
1.508051514625549316e+00
1.506027340888977051e+00
1.502030491828918457e+00
1.500058054924011230e+00
1.498102784156799316e+00
1.496165156364440918e+00
1.494244933128356934e+00
1.492342352867126465e+00
1.490457296371459961e+00
1.486740589141845703e+00
1.484908819198608398e+00
1.483095049858093262e+00
1.481299281120300293e+00
1.479521512985229492e+00
1.477761864662170410e+00
1.476020216941833496e+00
1.474297046661376953e+00
1.470905423164367676e+00
1.469237208366394043e+00
1.467587471008300781e+00
1.465956330299377441e+00
1.464343667030334473e+00
1.462749838829040527e+00
1.461174607276916504e+00
1.459618210792541504e+00
1.458080649375915527e+00
1.456562042236328125e+00
1.453581690788269043e+00
1.452120184898376465e+00
1.450677752494812012e+00
1.449254631996154785e+00
1.447850704193115234e+00
1.446465969085693359e+00
1.445100784301757812e+00
1.443754911422729492e+00
1.442428469657897949e+00
1.441121697425842285e+00
1.439834475517272949e+00
1.438566923141479492e+00
1.437318921089172363e+00
1.436090826988220215e+00
1.433693885803222656e+00
1.432525277137756348e+00
1.431376457214355469e+00
1.430247783660888672e+00
1.429139137268066406e+00
1.428050398826599121e+00
1.426981925964355469e+00
1.425933718681335449e+00
1.424905538558959961e+00
1.423897743225097656e+00
1.422910332679748535e+00
1.421943068504333496e+00
1.420996308326721191e+00
1.420069932937622070e+00
1.419164061546325684e+00
1.418278694152832031e+00
1.417413830757141113e+00
1.416569590568542480e+00
1.415746092796325684e+00
1.414942979812622070e+00
1.414160728454589844e+00
1.413399219512939453e+00
1.412658452987670898e+00
1.411938428878784180e+00
1.411239266395568848e+00
1.410560965538024902e+00
1.409903526306152344e+00
1.409267067909240723e+00
1.408651471138000488e+00
1.408056855201721191e+00
1.406930685043334961e+00
1.406399130821228027e+00
1.405888676643371582e+00
1.405399322509765625e+00
1.404931068420410156e+00
1.404484033584594727e+00
1.404058098793029785e+00
1.403653264045715332e+00
1.403269767761230469e+00
1.402907371520996094e+00
1.402566194534301758e+00
1.402246356010437012e+00
1.401947736740112305e+00
1.401670336723327637e+00
1.401414275169372559e+00
1.401179552078247070e+00
1.400966048240661621e+00
1.400773882865905762e+00
1.400603175163269043e+00
1.400453686714172363e+00
1.400325536727905273e+00
1.400218725204467773e+00
1.400133252143859863e+00
1.400069236755371094e+00
1.400026440620422363e+00
1.400005102157592773e+00
1.400005102157592773e+00
1.400026440620422363e+00
1.400069236755371094e+00
1.400133252143859863e+00
1.400218725204467773e+00
1.400325536727905273e+00
1.400453686714172363e+00
1.400603175163269043e+00
1.400773882865905762e+00
1.400966048240661621e+00
1.401179552078247070e+00
1.401414275169372559e+00
1.401670336723327637e+00
1.401947736740112305e+00
1.402246356010437012e+00
1.402566194534301758e+00
1.402907371520996094e+00
1.403269767761230469e+00
1.403653264045715332e+00
1.404058098793029785e+00
1.404484033584594727e+00
1.404931068420410156e+00
1.405399322509765625e+00
1.405888795852661133e+00
1.406399130821228027e+00
1.406930685043334961e+00
1.407483339309692383e+00
1.408056855201721191e+00
1.408651471138000488e+00
1.409267067909240723e+00
1.409903526306152344e+00
1.410560965538024902e+00
1.411239266395568848e+00
1.411938428878784180e+00
1.412658452987670898e+00
1.413399219512939453e+00
1.414160847663879395e+00
1.414943099021911621e+00
1.415746092796325684e+00
1.416569590568542480e+00
1.417413949966430664e+00
1.418278813362121582e+00
1.419164180755615234e+00
1.420069932937622070e+00
1.420996308326721191e+00
1.422910332679748535e+00
1.423897743225097656e+00
1.424905657768249512e+00
1.425933718681335449e+00
1.426982045173645020e+00
1.428050518035888672e+00
1.429139137268066406e+00
1.430247783660888672e+00
1.431376576423645020e+00
1.432525277137756348e+00
1.433693885803222656e+00
1.434882402420043945e+00
1.436090826988220215e+00
1.437319040298461914e+00
1.438566923141479492e+00
1.439834475517272949e+00
1.441121697425842285e+00
1.442428588867187500e+00
1.443754911422729492e+00
1.446466088294982910e+00
1.447850704193115234e+00
1.449254631996154785e+00
1.450677871704101562e+00
1.452120304107666016e+00
1.453581809997558594e+00
1.455062508583068848e+00
1.456562161445617676e+00
1.458080768585205078e+00
1.459618330001831055e+00
1.461174726486206055e+00
1.462749958038330078e+00
1.465956449508666992e+00
1.467587590217590332e+00
1.469237327575683594e+00
1.470905542373657227e+00
1.472592234611511230e+00
1.474297165870666504e+00
1.476020455360412598e+00
1.477761983871459961e+00
1.479521632194519043e+00
1.483095169067382812e+00
1.484909057617187500e+00
1.486740708351135254e+00
1.488590240478515625e+00
1.490457534790039062e+00
1.492342472076416016e+00
1.494245171546936035e+00
1.498103022575378418e+00
1.500058174133300781e+00
1.502030611038208008e+00
1.504020452499389648e+00
1.506027460098266602e+00
1.508051753044128418e+00
1.512151241302490234e+00
1.514226555824279785e+00
1.516318678855895996e+00
1.518427610397338867e+00
1.520553350448608398e+00
1.522695660591125488e+00
1.527030229568481445e+00
1.529222249984741211e+00
1.531430482864379883e+00
1.533655166625976562e+00
1.535896062850952148e+00
1.540426492691040039e+00
1.542715668678283691e+00
1.545020937919616699e+00
1.547342061996459961e+00
1.552031755447387695e+00
1.554400086402893066e+00
1.556784033775329590e+00
1.559183597564697266e+00
1.564028978347778320e+00
1.566474556922912598e+00
1.568935513496398926e+00
1.571411609649658203e+00
1.576409220695495605e+00
1.578930377960205078e+00
1.581466436386108398e+00
1.584017395973205566e+00
1.589163541793823242e+00
1.591758489608764648e+00
1.594367980957031250e+00
1.599630236625671387e+00
1.602283000946044922e+00
1.604949831962585449e+00
1.610326290130615234e+00
1.613035440444946289e+00
1.615758776664733887e+00
1.621246814727783203e+00
1.624011516571044922e+00
1.626789927482604980e+00
1.632387399673461914e+00
1.635206341743469238e+00
1.638038873672485352e+00
1.643743634223937988e+00
1.646615862846374512e+00
1.652399659156799316e+00
1.655311107635498047e+00
1.658235430717468262e+00
1.664122581481933594e+00
1.667085289955139160e+00
1.673048615455627441e+00
1.676049113273620605e+00
1.682087302207946777e+00
1.685124874114990234e+00
1.691236853599548340e+00
1.694310903549194336e+00
1.697397112846374512e+00
1.703605413436889648e+00
1.706727385520935059e+00
1.713006734848022461e+00
1.716163873672485352e+00
1.722512841224670410e+00
1.725704669952392578e+00
1.732122302055358887e+00
1.738584995269775391e+00
1.741833209991455078e+00
1.748362779617309570e+00
1.751644015312194824e+00
1.758239150047302246e+00
1.761552929878234863e+00
1.768212676048278809e+00
1.774914622306823730e+00
1.778281450271606445e+00
1.785046339035034180e+00
1.791852235794067383e+00
1.795270681381225586e+00
1.802137494087219238e+00
1.809044599533081055e+00
1.812512993812561035e+00
1.819479346275329590e+00
1.826484560966491699e+00
1.830001592636108398e+00
1.837064385414123535e+00
1.844164967536926270e+00
1.851302981376647949e+00
1.854885816574096680e+00
1.862079024314880371e+00
1.869308590888977051e+00
1.876574039459228516e+00
1.880220174789428711e+00
1.887538671493530273e+00
1.894892096519470215e+00
1.902279853820800781e+00
1.909701824188232422e+00
1.917157411575317383e+00
1.924646377563476562e+00
1.932168126106262207e+00
1.935941100120544434e+00
1.943511605262756348e+00
1.951113820075988770e+00
1.958747625350952148e+00
1.966412782669067383e+00
1.974108695983886719e+00
1.981839537620544434e+00
1.989687919616699219e+00
1.997692584991455078e+00
2.005857467651367188e+00
2.014186382293701172e+00
2.022684097290039062e+00
2.031355619430541992e+00
2.040205001831054688e+00
2.049237489700317383e+00
2.058457851409912109e+00
2.067871570587158203e+00
2.072652578353881836e+00
2.082365989685058594e+00
2.092286348342895508e+00
2.102420330047607422e+00
2.112772941589355469e+00
2.118033170700073242e+00
2.128726482391357422e+00
2.139655351638793945e+00
2.150825977325439453e+00
2.162246227264404297e+00
2.168052196502685547e+00
2.179860591888427734e+00
2.191937923431396484e+00
2.198079586029052734e+00
2.210575103759765625e+00
2.223360538482666016e+00
2.229864358901977539e+00
2.243101358413696289e+00
2.256651639938354492e+00
2.263546705245971680e+00
2.277585506439208984e+00
2.291962385177612305e+00
2.299281358718872070e+00
2.314186811447143555e+00
2.321776628494262695e+00
2.337237358093261719e+00
2.345111846923828125e+00
2.361155986785888672e+00
2.377605438232421875e+00
2.385986804962158203e+00
2.403070449829101562e+00
2.411776781082153320e+00
2.429528236389160156e+00
2.438577175140380859e+00
2.457031965255737305e+00
2.466441631317138672e+00
2.485637426376342773e+00
2.495427846908569336e+00
2.515406131744384766e+00
2.525598287582397461e+00
2.535929203033447266e+00
2.557018280029296875e+00
2.567781925201416016e+00
2.589759826660156250e+00
2.600980281829833984e+00
2.623899221420288086e+00
2.635603904724121094e+00
2.647475242614746094e+00
2.671735763549804688e+00
2.684130907058715820e+00
2.709468126296997070e+00
2.722418069839477539e+00
2.735559940338134766e+00
2.762437820434570312e+00
2.776181459426879883e+00
2.790134191513061523e+00
2.818683385848999023e+00
2.833289384841918945e+00
2.848122119903564453e+00
2.878488063812255859e+00
2.894031286239624023e+00
2.909822463989257812e+00
2.942167997360229492e+00
2.958734035491943359e+00
2.975570678710937500e+00
2.992682695388793945e+00
3.027761936187744141e+00
3.045741558074951172e+00
3.064024209976196289e+00
3.101525306701660156e+00
3.120759963989257812e+00
3.140325784683227539e+00
3.160231828689575195e+00
3.201098918914794922e+00
3.222077369689941406e+00
3.243429899215698242e+00
3.265167951583862305e+00
3.309835910797119141e+00
3.332787752151489258e+00
3.356163978576660156e+00
3.379977226257324219e+00
3.404237985610961914e+00
3.454152345657348633e+00
3.479830503463745117e+00
3.506006956100463867e+00
3.532696008682250977e+00
3.559910774230957031e+00
3.615977764129638672e+00
3.644859552383422852e+00
3.674331426620483398e+00
3.704408407211303711e+00
3.735108852386474609e+00
3.766451120376586914e+00
3.831136226654052734e+00
3.864521265029907227e+00
3.898628711700439453e+00
3.933480739593505859e+00
3.969102621078491211e+00
4.005516529083251953e+00
4.080825805664062500e+00
4.119775295257568359e+00
4.159625053405761719e+00
4.200406551361083984e+00
4.242149829864501953e+00
4.284888744354248047e+00
4.328658580780029297e+00
4.373494148254394531e+00
4.466510295867919922e+00
4.514773845672607422e+00
4.564265251159667969e+00
4.615027904510498047e+00
4.667110443115234375e+00
4.720564842224121094e+00
4.775441169738769531e+00
4.831795215606689453e+00
4.889685630798339844e+00
5.010319709777832031e+00
5.073197364807128906e+00
5.137874603271484375e+00
5.204431533813476562e+00
5.272946357727050781e+00
5.343503952026367188e+00
5.416192054748535156e+00
5.491107940673828125e+00
5.568351745605468750e+00
5.648029804229736328e+00
5.730254173278808594e+00
5.815146446228027344e+00
5.902836322784423828e+00
6.087162494659423828e+00
6.184093952178955078e+00
6.284430980682373047e+00
6.388346672058105469e+00
6.496029853820800781e+00
6.607685565948486328e+00
6.723533630371093750e+00
6.843804359436035156e+00
6.968756675720214844e+00
7.098659515380859375e+00
7.233810901641845703e+00
7.374524593353271484e+00
7.521151065826416016e+00
7.674063205718994141e+00
7.833660125732421875e+00
8.000384330749511719e+00
8.174721717834472656e+00
8.357196807861328125e+00
8.548379898071289062e+00
8.748903274536132812e+00
8.909460067749023438e+00
8.904152870178222656e+00
8.893928527832031250e+00
8.889011383056640625e+00
8.884223937988281250e+00
8.879568099975585938e+00
8.875042915344238281e+00
8.870647430419921875e+00
8.866384506225585938e+00
8.862251281738281250e+00
8.858250617980957031e+00
8.854381561279296875e+00
8.850644111633300781e+00
8.847038269042968750e+00
8.843564987182617188e+00
8.840224266052246094e+00
8.837015151977539062e+00
8.833939552307128906e+00
8.830996513366699219e+00
8.828186035156250000e+00
8.825509071350097656e+00
8.822964668273925781e+00
3.508175909519195557e-01
3.507270216941833496e-01
3.506417274475097656e-01
3.505617678165435791e-01
3.504871129989624023e-01
3.504177629947662354e-01
3.503537476062774658e-01
3.502950668334960938e-01
3.502416908740997314e-01
3.501936495304107666e-01
3.501509428024291992e-01
3.501135706901550293e-01
3.500815331935882568e-01
3.500548601150512695e-01
3.500334918498992920e-01
3.500174582004547119e-01
3.500067889690399170e-01
3.500014543533325195e-01
3.500014543533325195e-01
3.500067889690399170e-01
3.500174582004547119e-01
3.500334918498992920e-01
3.500548601150512695e-01
3.500815331935882568e-01
3.501135706901550293e-01
3.501509428024291992e-01
3.501936495304107666e-01
3.502416908740997314e-01
3.502950668334960938e-01
3.503537476062774658e-01
3.504177629947662354e-01
3.504871129989624023e-01
3.505617678165435791e-01
3.506417274475097656e-01
3.507270216941833496e-01
3.508175909519195557e-01
8.822964668273925781e+00
8.825509071350097656e+00
8.828186035156250000e+00
8.830996513366699219e+00
8.833939552307128906e+00
8.837015151977539062e+00
8.840224266052246094e+00
8.843564987182617188e+00
8.847038269042968750e+00
8.850644111633300781e+00
8.854381561279296875e+00
8.858250617980957031e+00
8.862251281738281250e+00
8.866384506225585938e+00
8.870647430419921875e+00
8.875042915344238281e+00
8.879568099975585938e+00
8.884223937988281250e+00
8.889011383056640625e+00
8.893928527832031250e+00
8.904152870178222656e+00
8.909460067749023438e+00
8.914896011352539062e+00
8.920460700988769531e+00
8.926155090332031250e+00
8.931978225708007812e+00
8.937929153442382812e+00
8.944007873535156250e+00
8.950215339660644531e+00
8.956550598144531250e+00
8.963012695312500000e+00
8.969602584838867188e+00
8.976318359375000000e+00
8.983160972595214844e+00
8.990129470825195312e+00
8.997224807739257812e+00
9.004445075988769531e+00
9.011791229248046875e+00
9.019261360168457031e+00
9.026857376098632812e+00
9.034577369689941406e+00
9.042421340942382812e+00
9.058480262756347656e+00
9.066696166992187500e+00
9.075032234191894531e+00
9.083492279052734375e+00
9.092074394226074219e+00
9.100777626037597656e+00
9.109601974487304688e+00
9.118548393249511719e+00
9.127614974975585938e+00
9.136801719665527344e+00
9.146108627319335938e+00
9.155534744262695312e+00
9.165081024169921875e+00
9.184528350830078125e+00
9.194429397583007812e+00
9.204447746276855469e+00
9.214584350585937500e+00
9.224837303161621094e+00
9.235207557678222656e+00
9.245693206787109375e+00
9.256295204162597656e+00
9.267011642456054688e+00
9.288790702819824219e+00
9.299851417541503906e+00
9.311025619506835938e+00
9.322313308715820312e+00
9.333714485168457031e+00
9.345228195190429688e+00
9.356853485107421875e+00
9.368591308593750000e+00
9.392398834228515625e+00
9.404468536376953125e+00
9.416648864746093750e+00
9.428937911987304688e+00
9.441336631774902344e+00
9.453844070434570312e+00
9.479183197021484375e+00
9.492013931274414062e+00
9.504951477050781250e+00
9.517996788024902344e+00
9.531147003173828125e+00
9.544403076171875000e+00
9.571230888366699219e+00
9.584801673889160156e+00
9.598476409912109375e+00
9.612255096435546875e+00
9.626135826110839844e+00
9.654205322265625000e+00
9.668393135070800781e+00
9.682682037353515625e+00
9.697071075439453125e+00
9.711561203002929688e+00
9.740839958190917969e+00
9.755628585815429688e+00
9.770516395568847656e+00
9.785500526428222656e+00
9.815763473510742188e+00
9.831039428710937500e+00
9.846412658691406250e+00
9.861881256103515625e+00
9.893104553222656250e+00
9.908858299255371094e+00
9.924706459045410156e+00
9.956682205200195312e+00
9.972808837890625000e+00
9.989028930664062500e+00
1.000533962249755859e+01
1.003823566436767578e+01
1.005482006072998047e+01
1.007149410247802734e+01
1.010511016845703125e+01
1.012205219268798828e+01
1.013908100128173828e+01
1.017340373992919922e+01
1.019069480895996094e+01
1.020807361602783203e+01
1.024308681488037109e+01
1.026072216033935547e+01
1.027844142913818359e+01
1.031413269042968750e+01
1.033210372924804688e+01
1.036829471588134766e+01
1.038651371002197266e+01
1.040481376647949219e+01
1.044165802001953125e+01
1.046020030975341797e+01
1.049752521514892578e+01
1.051630687713623047e+01
1.055410480499267578e+01
1.057312107086181641e+01
1.059221458435058594e+01
1.063063240051269531e+01
1.064995574951171875e+01
1.057046318054199219e+01
1.053013515472412109e+01
1.045104408264160156e+01
1.041226291656494141e+01
1.033618545532226562e+01
1.029887104034423828e+01
1.022565650939941406e+01
1.018973731994628906e+01
1.011923885345458984e+01
1.005047798156738281e+01
1.001673126220703125e+01
9.950469970703125000e+00
9.917943000793457031e+00
9.854061126708984375e+00
9.822693824768066406e+00
9.761078834533691406e+00
9.700914382934570312e+00
9.671363830566406250e+00
9.613293647766113281e+00
9.556563377380371094e+00
9.528688430786132812e+00
9.473894119262695312e+00
9.420341491699218750e+00
9.394020080566406250e+00
9.342259407043457031e+00
9.364092826843261719e+00
9.382152557373046875e+00
9.418415069580078125e+00
9.454870223999023438e+00
9.491513252258300781e+00
9.528344154357910156e+00
2.456805992126464844e+01
2.466354942321777344e+01
2.475950431823730469e+01
2.485592079162597656e+01
2.495279312133789062e+01
2.500139808654785156e+01
2.509894371032714844e+01
2.519692993164062500e+01
2.529535675048828125e+01
2.539421463012695312e+01
1.576639366149902344e+01
1.562757492065429688e+01
1.563892841339111328e+01
1.566817760467529297e+01
1.569755554199218750e+01
1.572705745697021484e+01
1.575680828094482422e+01
1.573130130767822266e+01
1.566998004913330078e+01
1.560890960693359375e+01
1.554809093475341797e+01
1.548752784729003906e+01
1.545734405517578125e+01
1.539716911315917969e+01
1.533725833892822266e+01
1.527761363983154297e+01
8.152627944946289062e+00
8.120965957641601562e+00
8.089450836181640625e+00
8.058085441589355469e+00
8.042459487915039062e+00
8.011322021484375000e+00
7.980338096618652344e+00
7.949510097503662109e+00
7.934154987335205078e+00
7.903563499450683594e+00
7.873132228851318359e+00
7.842863559722900391e+00
7.827790260314941406e+00
7.797767639160156250e+00
7.767912387847900391e+00
7.753047943115234375e+00
7.723445892333984375e+00
7.694015979766845703e+00
7.679366111755371094e+00
7.650197505950927734e+00
7.621205329895019531e+00
7.606776237487792969e+00
7.578052997589111328e+00
7.549511432647705078e+00
7.535309791564941406e+00
7.507044792175292969e+00
7.492982864379882812e+00
7.464999198913574219e+00
7.451078414916992188e+00
7.423380851745605469e+00
7.395876407623291016e+00
7.382197380065917969e+00
7.354987621307373047e+00
7.341456890106201172e+00
7.314545631408691406e+00
7.301165580749511719e+00
7.274558544158935547e+00
7.261332035064697266e+00
7.248157024383544922e+00
7.221963405609130859e+00
7.208944797515869141e+00
7.183066844940185547e+00
7.170207977294921875e+00
7.144650936126708984e+00
7.131953716278076172e+00
7.106722831726074219e+00
7.094189643859863281e+00
7.081712245941162109e+00
7.056924819946289062e+00
7.044615268707275391e+00
7.020165920257568359e+00
7.008027076721191406e+00
6.995945453643798828e+00
6.971955776214599609e+00
6.960048675537109375e+00
6.948199748992919922e+00
6.924679756164550781e+00
6.913008689880371094e+00
6.901397705078125000e+00
6.878355979919433594e+00
6.866926193237304688e+00
6.855557918548583984e+00
6.833004951477050781e+00
6.821821212768554688e+00
6.810699939727783203e+00
6.788645744323730469e+00
6.777712821960449219e+00
6.766843795776367188e+00
6.756038665771484375e+00
6.734621047973632812e+00
6.724009037017822266e+00
6.713461875915527344e+00
6.702980518341064453e+00
6.682214736938476562e+00
6.671931266784667969e+00
6.661714076995849609e+00
6.651563644409179688e+00
6.631465435028076172e+00
6.621517658233642578e+00
6.611638069152832031e+00
6.601827144622802734e+00
6.582411289215087891e+00
6.572807312011718750e+00
6.563272953033447266e+00
6.553808689117431641e+00
6.544414520263671875e+00
6.525837898254394531e+00
6.516656398773193359e+00
6.507546424865722656e+00
6.498507976531982422e+00
6.489541530609130859e+00
6.480647563934326172e+00
6.463078022003173828e+00
6.454402923583984375e+00
6.445801258087158203e+00
6.437273502349853516e+00
6.428820133209228516e+00
6.420440673828125000e+00
6.403907299041748047e+00
6.395753383636474609e+00
6.387674808502197266e+00
6.379672050476074219e+00
6.371745586395263672e+00
6.363895416259765625e+00
6.356122016906738281e+00
6.340806484222412109e+00
6.333265304565429688e+00
6.325801849365234375e+00
6.318416118621826172e+00
6.311109066009521484e+00
6.303880691528320312e+00
6.296730995178222656e+00
6.289660930633544922e+00
6.282670021057128906e+00
6.268928050994873047e+00
6.262176990509033203e+00
6.255506992340087891e+00
6.248917579650878906e+00
6.242409229278564453e+00
6.235981941223144531e+00
6.229636192321777344e+00
6.223372459411621094e+00
6.217190742492675781e+00
6.211091518402099609e+00
6.205074310302734375e+00
6.199140071868896484e+00
6.187521457672119141e+00
6.181837081909179688e+00
6.176236152648925781e+00
6.170719623565673828e+00
6.165287017822265625e+00
6.159938812255859375e+00
6.154675006866455078e+00
6.149496078491210938e+00
6.144402503967285156e+00
6.139393806457519531e+00
6.134470939636230469e+00
6.129633426666259766e+00
6.124881744384765625e+00
6.120216369628906250e+00
6.115637302398681641e+00
6.111144542694091797e+00
6.106738567352294922e+00
6.102419376373291016e+00
6.098186969757080078e+00
6.089984416961669922e+00
6.086014270782470703e+00
6.082131862640380859e+00
6.078337669372558594e+00
6.074631214141845703e+00
6.071012973785400391e+00
6.067482948303222656e+00
6.064041614532470703e+00
6.060688972473144531e+00
6.057425498962402344e+00
6.054250717163085938e+00
